ascii_name,description,genus_pk,id,iso_codes,jsondata,latitude,longitude,macroarea,markup_description,name,pk,samples_100,samples_200
kele,,25,kel,sbc,{},-2.083333333,147.0833333,Papunesia,,Kele,1036,FALSE,FALSE
kemant,,95,kem,ahg,{},12.66666667,37.41666667,Africa,,Kemant,1037,FALSE,FALSE
kemtuik,,348,kmt,kmt,{},-2.666666667,140.3333333,Papunesia,,Kemtuik,1131,FALSE,FALSE
kenga,,103,ken,kyq,{},12,18,Africa,,Kenga,1038,FALSE,FALSE
kenyah uma lung,,119,keu,,{},3,115.8333333,,,Kenyah (Uma' Lung),1042,FALSE,FALSE
kenyang,,31,kyg,ken,{},5.666666667,9.5,Africa,,Kenyang,1255,FALSE,FALSE
kenyan sign language,,23,ksl,xki,{},0,38,Africa,,Kenyan Sign Language,1202,FALSE,FALSE
keo,,49,keo,xxk,{},-8.833333333,121.25,Papunesia,,Keo,1039,FALSE,FALSE
kera,,130,ker,ker,{},9.833333333,15.08333333,Africa,,Kera,1040,FALSE,TRUE
kerek,,51,krq,krk,{},62.25,175,Eurasia,,Kerek,1191,FALSE,FALSE
keresan santa ana,,21,ksa,kee,{},35.41666667,-106.6666667,North America,,Keresan (Santa Ana),1197,FALSE,FALSE
ket,,335,ket,ket,{},64,87,Eurasia,,Ket,1041,FALSE,TRUE
ketapang,,14,ktp,zlm,{},-1.866666667,110,Eurasia,,Ketapang,1220,FALSE,FALSE
kete,,31,kte,kcv,{},-7,22.83333333,Africa,,Kete,1212,FALSE,FALSE
ketengban,,247,ktn,xte,{},-4.5,140.5,Papunesia,,Ketengban,1218,FALSE,FALSE
kewa,,251,kew,"kew, kjs",{},-6.5,143.8333333,Papunesia,,Kewa,1043,TRUE,TRUE
khakas,,83,khk,kjh,{},53,90,Eurasia,,Khakas,1060,FALSE,FALSE
khalaj,,83,khl,klj,{},35,50,Eurasia,,Khalaj,1061,FALSE,FALSE
khaling,,88,khg,klr,{},27.5,86.66666667,Eurasia,,Khaling,1058,FALSE,FALSE
khalkha,,110,kha,khk,{},47,105,Eurasia,,Khalkha,1056,TRUE,TRUE
kham,,88,kmh,kgj,{},28.5,82.75,Eurasia,,Kham,1122,FALSE,FALSE
kham dege,,56,khd,khg,{},31.83333333,98.58333333,Eurasia,,Kham (Dege),1057,FALSE,FALSE
kham tibetan nangchen,,56,knz,khg,{},32.5,96.5,Eurasia,,Kham (Tibetan) (Nangchen),1150,FALSE,FALSE
khanty,,296,kty,kca,{},65,65,Eurasia,,Khanty,1223,FALSE,FALSE
kharia,,129,khr,khr,{},22.5,84.33333333,Eurasia,,Kharia,1065,FALSE,FALSE
khasi,,337,khs,kha,{},25.5,92,Eurasia,,Khasi,1066,FALSE,TRUE
khinalug,,32,khi,kjj,{},41.16666667,48.08333333,Eurasia,,Khinalug,1059,FALSE,FALSE
khmer,,336,khm,khm,{},12.5,105,Eurasia,,Khmer,1062,FALSE,TRUE
khmu,,349,kmu,kjg,{},21,102,Eurasia,,Khmu',1132,FALSE,TRUE
khowar,,84,khw,khw,{},36,72,Eurasia,,Khowar,1069,FALSE,FALSE
khumi,,33,khu,cnk,{},21.91666667,92.41666667,Eurasia,,Khumi,1067,FALSE,FALSE
khun,,237,khn,kkh,{},21,100,Eurasia,,Khün,1063,FALSE,FALSE
khwarshi,,74,khv,khv,{},42.25,46.16666667,Eurasia,,Khwarshi,1068,FALSE,FALSE
kickapoo,,13,kic,kic,{},42.25,-84,North America,,Kickapoo,1070,FALSE,FALSE
kikuyu,,31,kik,kik,{},-0.75,36.75,Africa,,Kikuyu,1073,FALSE,FALSE
kilba,,109,klb,hbb,{},10.33333333,13.16666667,Africa,,Kilba,1103,FALSE,FALSE
kilivila,,25,klv,kij,{},-8.5,151.0833333,Papunesia,,Kilivila,1116,FALSE,TRUE
kiliwa,,183,klw,klb,{},31.33333333,-115.6666667,North America,,Kiliwa,1117,FALSE,FALSE
kiluba,,31,kil,lub,{},-8,26,Africa,,Kiluba,1074,FALSE,FALSE
kimaghama,,340,kim,kig,{},-8,138.5,Papunesia,,Kimaghama,1075,FALSE,FALSE
kinga,,31,kga,zga,{},-9,34,Africa,,Kinga,1047,FALSE,FALSE
kinnauri,,56,knn,kfk,{},31.5,78,Eurasia,,Kinnauri,1143,FALSE,FALSE
kinyarwanda,,31,kin,kin,{},-2,30,Africa,,Kinyarwanda,1076,FALSE,FALSE
kiowa,,316,kio,kio,{},37,-99,North America,,Kiowa,1077,TRUE,TRUE
kipea,,363,kri,kzw,{},-10,-37,South America,,Kipea,1184,FALSE,FALSE
kire,,338,kie,geb,{},-4.25,144.75,Papunesia,,Kire,1071,FALSE,FALSE
kirghiz,,83,kgz,kir,{},42,75,Eurasia,,Kirghiz,1055,FALSE,FALSE
kirghiz fuyu,,83,kfy,kir,{},47.75,124.4166667,Eurasia,,Kirghiz (Fu-Yu),1046,FALSE,FALSE
kiribati,,25,krb,gil,{},1.333333333,173,Papunesia,,Kiribati,1177,FALSE,TRUE
kirikiri,,238,kkr,kiy,{},-3,137.1666667,Papunesia,,Kirikiri,1095,FALSE,FALSE
kirma,,159,kir,cme,{},10.25,-4.833333333,Africa,,Kirma,1079,FALSE,FALSE
kisar,,49,ksr,kje,{},-8.083333333,127.1166667,Papunesia,,Kisar,1206,FALSE,FALSE
kisi,,128,kis,"kqs, kss",{},8.833333333,-10.16666667,Africa,,Kisi,1080,FALSE,FALSE
kisi southern,,128,kss,kss,{},8.5,-10.25,Africa,,Kisi (Southern),1207,FALSE,FALSE
kitja,,339,kij,gia,{},-17.5,127.75,Australia,,Kitja,1072,FALSE,FALSE
kitsai,,44,kit,kii,{},31.83333333,-96.5,North America,,Kitsai,1081,FALSE,FALSE
kituba,,34,ktb,ktu,{},-5,17.5,Africa,,Kituba,1210,FALSE,FALSE
kiwai southern,,341,kiw,kjd,{},-8,143.5,Papunesia,,Kiwai (Southern),1083,FALSE,FALSE
klamath,,344,klm,kla,{},42.5,-121.5,North America,,Klamath,1109,FALSE,FALSE
klao,,41,kla,klu,{},4.75,-8.75,Africa,,Klao,1102,FALSE,FALSE
koasati,,8,koa,cku,{},34.83333333,-85.16666667,North America,,Koasati,1151,TRUE,TRUE
kobon,,57,kob,kpw,{},-5.166666667,144.3333333,Papunesia,,Kobon,1152,FALSE,TRUE
kodava,,116,kod,kfa,{},12.16666667,76.83333333,Eurasia,,Kodava,1153,FALSE,FALSE
koegu,,140,koe,xwg,{},7,36.08333333,Africa,,Koegu,1154,FALSE,FALSE
koh lakka,,343,klk,xuo,{},8,15.5,Africa,,Koh (Lakka),1107,FALSE,FALSE
kohumono,,29,koh,bcs,{},6,8.116666667,Africa,,Kohumono,1155,FALSE,FALSE
koiali mountain,,101,kmo,kpx,{},-9,147.5,Papunesia,,Koiali (Mountain),1127,FALSE,FALSE
koiari,,101,koi,kbk,{},-9.5,147.3333333,Papunesia,,Koiari,1156,FALSE,FALSE
koita,,101,kta,kqi,{},-9.333333333,147.0833333,Papunesia,,Koita,1209,FALSE,FALSE
kokborok,,155,kok,trp,{},24.33333333,92.5,Eurasia,,Kokborok,1157,FALSE,FALSE
kokni,,84,kkz,kex,{},20.75,73.5,Eurasia,,Kokni,1101,FALSE,FALSE
kokota,,25,kkt,kkk,{},-8,159.1333333,Papunesia,,Kokota,1096,FALSE,FALSE
kola,,49,koo,kvv,{},-5.5,134.5,Papunesia,,Kola,1161,FALSE,FALSE
kolami,,271,kol,"kfb, nit",{},20,78.5,Eurasia,,Kolami,1158,FALSE,FALSE
kolana,,345,kln,kvw,{},-8.25,125.1166667,Papunesia,,Kolana,1110,FALSE,FALSE
koluri,,138,klr,shm,{},37,48,Eurasia,,Koluri,1113,FALSE,FALSE
kom,,31,kou,bkm,{},6.25,10.33333333,Africa,,Kom,1166,FALSE,FALSE
kombai,,38,kmb,"tyn, wng",{},-5.583333333,140,Papunesia,,Kombai,1121,FALSE,FALSE
kombio,,1,xbi,xbi,{},-3.5,142.75,Papunesia,,Kombio,2545,FALSE,FALSE
komering,,326,kag,kge,{},-3.166666667,104.9166667,Papunesia,,Komering,1000,FALSE,FALSE
komipermyak,,359,kop,koi,{},59.5,54.5,Eurasia,,Komi-Permyak,1162,FALSE,FALSE
komizyrian,,359,kzy,kpv,{},65,55,Eurasia,,Komi-Zyrian,1266,FALSE,FALSE
komo,,358,kom,xom,{},8.75,33.75,Africa,,Komo,1159,FALSE,FALSE
konda,,282,kda,kfc,{},19.5,83,Eurasia,,Konda,1027,FALSE,FALSE
kongo,,31,kon,kng,{},-5,15,Africa,,Kongo,1160,FALSE,TRUE
konjo,,87,kjo,kjc,{},-5.466666667,120.3333333,Papunesia,,Konjo,1087,FALSE,FALSE
konkani,,84,kkn,knn,{},15.25,74,Eurasia,,Konkani,1091,FALSE,FALSE
konkomba,,144,kkb,xon,{},10,0.083333333,Africa,,Konkomba,1089,FALSE,FALSE
konkow,,357,knw,mjd,{},39.5,-121.5,North America,,Konkow,1149,FALSE,FALSE
konni,,144,kni,kma,{},10.25,-1.583333333,Africa,,Konni,1140,FALSE,FALSE
konua,,356,knu,kyx,{},-5.833333333,154.8333333,Papunesia,,Konua,1148,FALSE,FALSE
konyagi,,168,kgi,cou,{},12.5,-13.25,Africa,,Konyagi,1048,FALSE,FALSE
koorete,,267,kjr,kqy,{},5.833333333,37.83333333,Africa,,Koorete,1088,FALSE,FALSE
korafe,,132,krf,kpr,{},-9.05,149.0833333,Papunesia,,Korafe,1181,FALSE,FALSE
korana,,70,krn,kqz,{},-29.5,20.5,Africa,,Korana,1189,FALSE,FALSE
koranko,,108,kko,knk,{},9.333333333,-11.25,Africa,,Koranko,1092,FALSE,FALSE
korean,,360,kor,kor,{},37.5,128,Eurasia,,Korean,1163,TRUE,TRUE
koreguaje,,150,kje,coe,{},1,-75.5,South America,,Koreguaje,1084,FALSE,FALSE
korku,,129,kku,kfq,{},22.5,78.5,Eurasia,,Korku,1097,FALSE,FALSE
koromfe,,144,kfe,kfz,{},14.25,-0.916666667,Africa,,Koromfe,1045,FALSE,TRUE
korowai,,38,krw,khe,{},-5.25,140,Papunesia,,Korowai,1194,FALSE,FALSE
koryak,,51,kry,kpy,{},61,167,Eurasia,,Koryak,1195,FALSE,FALSE
kosop,,367,ksp,kia,{},9.916666667,15.91666667,Africa,,Kosop,1205,FALSE,FALSE
kosraean,,25,kos,kos,{},5.3,163,Papunesia,,Kosraean,1164,FALSE,FALSE
kota,,116,kot,kfe,{},11.5,77.16666667,Eurasia,,Kota,1165,FALSE,FALSE
kotoko,,109,ktk,aal,{},11.33333333,15.33333333,Africa,,Kotoko,1215,FALSE,FALSE
kott,,335,ktt,,{},57,94,Eurasia,,Kott,1221,FALSE,FALSE
ko winye,,159,kow,kst,{},11.86666667,-2.916666667,Africa,,Ko (Winye),1167,FALSE,FALSE
koya,,282,koy,kff,{},17.5,81.33333333,Eurasia,,Koya,1168,FALSE,FALSE
koyraboro senni,,333,kse,ses,{},16,0,Africa,,Koyraboro Senni,1198,TRUE,TRUE
koyra chiini,,333,kch,khq,{},17,-3,Africa,,Koyra Chiini,1026,FALSE,FALSE
koyukon,,37,kyn,koy,{},65,-155,North America,,Koyukon,1259,FALSE,FALSE
kpan,,135,kpa,kpk,{},7.583333333,10.16666667,Africa,,Kpan,1169,FALSE,FALSE
kpelle,,108,kpe,xpe,{},7,-10,Africa,,Kpelle,1170,FALSE,FALSE
kposo,,5,kpo,kpo,{},7.5,0.833333333,Africa,,Kposo,1173,FALSE,FALSE
kraho,,75,krh,xra,{},-8,-48,South America,,Krahô,1183,FALSE,FALSE
krenak,,362,kqq,kqq,{},-15.5,-41,South America,,Krenak,1175,FALSE,FALSE
kresh,,42,kre,krs,{},8.5,24.5,Africa,,Kresh,1180,FALSE,FALSE
kriol fitzroy crossing,,34,kfc,,{},-18.16666667,125.5833333,,,Kriol (Fitzroy Crossing),1044,FALSE,FALSE
kriol ngukurr,,34,knq,rop,{},-14.83333333,135,Australia,,Kriol (Ngukurr),1146,FALSE,FALSE
krongo,,324,kro,kgo,{},10.5,30,Africa,,Krongo,1190,TRUE,TRUE
krymchak,,83,kym,uzn,{},45,34.25,Eurasia,,Krymchak,1258,FALSE,FALSE
kryz,,32,krz,kry,{},41.08333333,48,Eurasia,,Kryz,1196,FALSE,FALSE
ksingmul,,349,ksi,puo,{},21.08333333,104,Eurasia,,Ksingmul,1201,FALSE,FALSE
kualan,,137,kua,sdm,{},-0.416666667,110.4166667,,,Kualan,1225,FALSE,FALSE
kugu nganhcara,,35,knc,uwa,{},-14.41666667,142,Australia,,Kugu Nganhcara,1137,FALSE,FALSE
kui in india,,282,kui,kxu,{},20,83.5,Eurasia,,Kui (in India),1227,FALSE,FALSE
kui in indonesia,,12,kiu,kvd,{},-8.433333333,124.55,Papunesia,,Kui (in Indonesia),1082,FALSE,FALSE
kuikuro,,45,kkq,kui,{},-12.41666667,-53.08333333,South America,,Kuikúro,1094,FALSE,FALSE
kuku,,18,kuk,bfa,{},5.833333333,31.66666667,Africa,,Kukú,1228,FALSE,FALSE
kukuyalanji,,35,kya,gvn,{},-16,145,Australia,,Kuku-Yalanji,1254,FALSE,FALSE
kulamanen,,30,kuz,mbt,{},7.75,125,Papunesia,,Kulamanen,1240,FALSE,FALSE
kullo,,267,kul,gmo,{},6.75,37.08333333,Africa,,Kullo,1229,FALSE,FALSE
kulung,,88,klg,kle,{},27.5,87,Eurasia,,Kulung,1104,FALSE,FALSE
kuman,,221,kmn,kue,{},-5.916666667,145,Papunesia,,Kuman,1126,FALSE,FALSE
kumauni,,84,kum,kfy,{},30,80,Eurasia,,Kumauni,1230,FALSE,FALSE
kumyk,,83,kuq,kum,{},43,47.33333333,Eurasia,,Kumyk,1233,FALSE,FALSE
kuna,,371,kun,kvn,{},8,-77.33333333,South America,,Kuna,1231,FALSE,FALSE
kunama,,354,knm,kun,{},14.5,37,Africa,,Kunama,1142,FALSE,TRUE
kunimaipa,,347,kmp,kup,{},-8,146.8333333,Papunesia,,Kunimaipa,1128,FALSE,FALSE
kunjen,,35,kjn,kjn,{},-16.5,142.5,Australia,,Kunjen,1086,FALSE,FALSE
kunming,,204,kug,cmn,{},25,102.75,Eurasia,,Kunming,1226,FALSE,FALSE
kuot,,372,kuo,kto,{},-3.05,151.5,Papunesia,,Kuot,1232,FALSE,FALSE
kurdish central,,138,krd,ckb,{},36,44,Eurasia,,Kurdish (Central),1179,FALSE,FALSE
kurmanji,,138,kji,kmr,{},38,42,Eurasia,,Kurmanji,1085,FALSE,FALSE
kurukh,,163,kur,kru,{},22.83333333,85.5,Eurasia,,Kurukh,1234,FALSE,FALSE
kusunda,,373,kus,kgg,{},28,84.66666667,Eurasia,,Kusunda,1235,FALSE,FALSE
kutai,,14,kuy,vkt,{},-0.333333333,116.6666667,Papunesia,,Kutai,1239,FALSE,FALSE
kutchin,,37,kth,gwi,{},67,-146,North America,,Kutchin,1213,FALSE,FALSE
kutenai,,374,kut,kut,{},49.5,-116,North America,,Kutenai,1236,TRUE,TRUE
kuuk thaayorre,,35,thy,thd,{},-14.58333333,141.8333333,Australia,,Kuuk Thaayorre,2268,FALSE,FALSE
kuuku yau,,35,kuu,kuy,{},-12.58333333,143.0833333,Australia,,Kuuku Ya'u,1237,FALSE,FALSE
kuvi,,282,kuv,kxv,{},18.75,82.66666667,Eurasia,,Kuvi,1238,FALSE,FALSE
kwaio,,25,kwa,kwd,{},-8.95,161,Papunesia,,Kwaio,1241,FALSE,FALSE
kwakwala,,291,kwk,kwk,{},51,-127,North America,,Kwakw'ala,1244,FALSE,FALSE
kwamera,,25,kwr,tnk,{},-19.58333333,169.4166667,Papunesia,,Kwamera,1248,FALSE,FALSE
kwami,,67,kwm,ksq,{},10.41666667,11,Africa,,Kwami,1245,FALSE,FALSE
kwangali,,31,kwn,kwn,{},-18,19.5,Africa,,Kwangali,1246,FALSE,FALSE
kwaza,,376,kwz,,{},-12.58333333,-60.66666667,South America,,Kwaza,1252,FALSE,FALSE
kwerba,,307,kwb,kwe,{},-2.25,138.5,Papunesia,,Kwerba,1242,FALSE,FALSE
kwoma,,375,kwo,kmo,{},-4.166666667,142.75,Papunesia,,Kwoma,1247,FALSE,FALSE
kwomtari,,133,kwt,kwo,{},-3.5,141.5,Papunesia,,Kwomtari,1250,FALSE,FALSE
kxoe,,70,kxo,xuu,{},-17.5,22.5,Africa,,Kxoe,1253,FALSE,FALSE
kyaka,,251,kyk,kyc,{},-5.55,144.0833333,Papunesia,,Kyaka,1256,FALSE,FALSE
kyirong,,56,kgy,kgy,{},28.41666667,85.33333333,Eurasia,,Kyirong,1054,FALSE,FALSE
kyuquot,,377,kyq,nuk,{},50.16666667,-127.1666667,North America,,Kyuquot,1262,FALSE,FALSE
laal,,379,laa,gdm,{},10,17.66666667,Africa,,Laal,1267,FALSE,FALSE
labu,,25,lab,lbu,{},-6.75,146.9166667,Papunesia,,Labu,1268,FALSE,FALSE
lacandon,,17,lac,lac,{},17,-91.5,North America,,Lacandón,1269,FALSE,FALSE
lachi,,276,lch,lbt,{},22.66666667,104.8333333,Eurasia,,Lachi,1286,FALSE,FALSE
ladakhi,,56,lad,lbj,{},34,78,Eurasia,,Ladakhi,1270,FALSE,TRUE
ladin,,85,ldn,lld,{},46.58333333,11.91666667,Eurasia,,Ladin,1289,FALSE,FALSE
ladino,,85,lno,lad,{},40,33,Eurasia,,Ladino,1335,FALSE,FALSE
lafofa,,380,laf,laf,{},10.25,31.25,Africa,,Lafofa,1271,FALSE,FALSE
lagwan,,109,lag,kot,{},11.5,14.83333333,Africa,,Lagwan,1272,FALSE,FALSE
laha,,276,lha,lha,{},21.58333333,103.9166667,Eurasia,,Laha,1309,FALSE,FALSE
lahu,,20,lah,lhu,{},20,98.16666667,Eurasia,,Lahu,1273,FALSE,FALSE
lai,,33,lai,cnh,{},22.66666667,93.66666667,Eurasia,,Lai,1274,FALSE,FALSE
lak,,240,lak,lbe,{},42.16666667,47.16666667,Eurasia,,Lak,1275,FALSE,TRUE
lakhota,,142,lkt,lkt,{},43.83333333,-101.8333333,North America,,Lakhota,1321,TRUE,TRUE
lakkia,,276,lkk,lbc,{},24.08333333,110.1666667,Eurasia,,Lakkia,1320,FALSE,FALSE
lalo,,20,lal,ywt,{},25,100.25,Eurasia,,Lalo,1276,FALSE,FALSE
lamaholot,,49,lmh,slp,{},-8.25,122.9166667,Papunesia,,Lamaholot,1327,FALSE,FALSE
lamang,,109,lmg,hia,{},11.25,13.58333333,Africa,,Lamang,1326,FALSE,FALSE
lamani,,84,lmn,lmn,{},17,77,Eurasia,,Lamani,1329,FALSE,FALSE
lamba,,31,lmb,lam,{},-13,28,Africa,,Lamba,1325,FALSE,FALSE
lame,,381,lam,lme,{},9,14.5,Africa,,Lamé,1277,FALSE,FALSE
lamen,,25,lmu,lmu,{},-16.58333333,168.1666667,Papunesia,,Lamen,1331,FALSE,FALSE
lamnso,,31,lns,lns,{},6.166666667,10.75,Africa,,Lamnso',1336,FALSE,FALSE
lampung,,326,lmp,ljp,{},-5,105,Papunesia,,Lampung,1330,FALSE,FALSE
lamulamu,,35,lla,lby,{},-14.83333333,144.5,Australia,,Lamu-Lamu,1322,FALSE,FALSE
langi,,31,lgi,lag,{},-4.5,36,Africa,,Langi,1305,FALSE,FALSE
lango,,18,lan,laj,{},2.166666667,33,Africa,,Lango,1278,TRUE,TRUE
langue des signes francaise,,23,lsf,fsl,{},47,3,Eurasia,,Langue des Signes Française,1350,FALSE,FALSE
langue des signes quebecoise,,23,lsq,fcs,{},48,-75,North America,,Langue des Signes Québecoise,1351,FALSE,FALSE
lao,,237,lao,lao,{},18,103,Eurasia,,Lao,1279,FALSE,FALSE
laragia,,382,lar,lrg,{},-12.66666667,130.8333333,Australia,,Laragia,1280,FALSE,FALSE
lardil,,329,lrd,lbz,{},-16.5,139.3333333,Australia,,Lardil,1345,FALSE,FALSE
larike,,49,lrk,alo,{},-3.75,127.9166667,Papunesia,,Larike,1346,FALSE,FALSE
latvian,,383,lat,lav,{},57,24,Eurasia,,Latvian,1281,FALSE,TRUE
lau,,25,lau,llu,{},-9.583333333,161.5,Papunesia,,Lau,1282,FALSE,FALSE
lauje,,124,lje,law,{},-0.5,120,Papunesia,,Lauje,1319,FALSE,FALSE
lavukaleve,,384,lav,lvk,{},-9.083333333,159.2,Papunesia,,Lavukaleve,1283,TRUE,TRUE
laz,,272,laz,lzz,{},41.5,41.5,Eurasia,,Laz,1284,FALSE,FALSE
lebeo,,31,leb,agh,{},1.75,25,Africa,,Lebeo,1292,FALSE,FALSE
lega,,31,leg,lea,{},-2.833333333,27.16666667,Africa,,Lega,1294,FALSE,FALSE
leggbo,,29,agb,agb,{},6,8,Africa,,Leggbó,39,FALSE,FALSE
leko,,386,lec,lec,{},-15,-67.91666667,South America,,Leko,1293,FALSE,FALSE
lele,,130,lel,lln,{},9.083333333,15.58333333,Africa,,Lele,1295,FALSE,FALSE
lelemi,,5,llm,lef,{},7.333333333,0.5,Africa,,Lelemi,1323,FALSE,FALSE
lenakel,,25,len,tnl,{},-19.45,169.25,Papunesia,,Lenakel,1296,FALSE,FALSE
lendu,,385,ldu,led,{},2,30.5,Africa,,Lendu,1291,FALSE,FALSE
lengua,,279,lng,enx,{},-22.5,-59,South America,,Lengua,1333,FALSE,FALSE
lengua de senas argentina,,23,lsa,aed,{},-34,-63,South America,,Lengua de Señas Argentina,1347,FALSE,FALSE
lengua de senas espanola,,23,lse,ssp,{},40,-3,Eurasia,,Lengua de Señas Española,1349,FALSE,FALSE
lepcha,,387,lep,lep,{},27.16666667,88.5,Eurasia,,Lepcha,1297,FALSE,TRUE
lese,,388,les,les,{},2,29,Africa,,Lese,1298,FALSE,FALSE
lesser antillean french creole,,34,lcr,"acf, gcf",{},15,-61.16666667,North America,,Lesser Antillean French Creole,1287,FALSE,FALSE
leti,,49,let,lti,{},-8.2,127.6666667,Papunesia,,Leti,1299,FALSE,FALSE
lewo,,25,lew,lww,{},-16.75,168.3333333,Papunesia,,Lewo,1300,FALSE,FALSE
lezgian,,32,lez,lez,{},41.66666667,47.83333333,Eurasia,,Lezgian,1301,TRUE,TRUE
lhomi,,56,lho,lhm,{},27.66666667,87.41666667,Eurasia,,Lhomi,1310,FALSE,FALSE
lillooet,,206,lil,lil,{},50.75,-122,North America,,Lillooet,1313,FALSE,FALSE
limbu,,88,lim,lif,{},27.16666667,87.75,Eurasia,,Limbu,1314,FALSE,FALSE
limilngan,,390,lml,lmc,{},-12.5,131.9166667,Australia,,Limilngan,1328,FALSE,FALSE
linda,,107,lnd,liy,{},6.5,20.75,Africa,,Linda,1332,FALSE,FALSE
lingala,,31,lin,lin,{},2,18.5,Africa,,Lingala,1315,FALSE,FALSE
lingua de sinais brasileira,,23,lsb,bzs,{},-15,-48,South America,,Língua de Sinais Brasileira,1348,FALSE,FALSE
lingua gestual portuguesa,,23,lgp,psr,{},40,-8,Eurasia,,Língua Gestual Portuguesa,1306,FALSE,FALSE
lingua italiana dei segni,,23,lii,ise,{},42,13,Eurasia,,Lingua Italiana dei Segni,1312,FALSE,FALSE
linngithig,,35,lnj,lnj,{},-12.5,142.83,Australia,,Linngithig,1334,FALSE,FALSE
lisu,,20,lis,lis,{},26,98,Eurasia,,Lisu,1316,FALSE,FALSE
lithuanian,,383,lit,lit,{},55,24,Eurasia,,Lithuanian,1317,FALSE,FALSE
liv,,256,liv,liv,{},56.83333333,24,Eurasia,,Liv,1318,FALSE,FALSE
lobi,,159,lob,lob,{},10.5,-3.25,Africa,,Lobi,1338,FALSE,FALSE
logoti,,93,lgt,log,{},3.5,30,Africa,,Logoti,1307,FALSE,FALSE
loko,,108,lok,lok,{},9.333333333,-12.08333333,Africa,,Loko,1339,FALSE,FALSE
loma,,108,lma,lom,{},8,-9.5,Africa,,Loma,1324,FALSE,FALSE
londo,,31,ldo,bdu,{},5,9.166666667,Africa,,Londo,1290,FALSE,FALSE
longgu,,25,lgu,lgu,{},-9.75,160.6666667,Papunesia,,Longgu,1308,FALSE,FALSE
loniu,,25,lon,los,{},-2.066666667,147.3333333,Papunesia,,Loniu,1340,FALSE,FALSE
lonwolwol,,25,lnw,crc,{},-16.21666667,168,Papunesia,,Lonwolwol,1337,FALSE,FALSE
lotha,,33,lot,njh,{},26.5,94.25,Eurasia,,Lotha,1341,FALSE,FALSE
lou,,25,lou,loj,{},-2.383333333,147.3166667,Papunesia,,Lou,1342,FALSE,FALSE
loven,,157,lov,lbo,{},15,106.3333333,Eurasia,,Loven,1343,FALSE,FALSE
low german,,27,lge,nds,{},53,10,Eurasia,,Low German,1303,FALSE,FALSE
lozi,,31,loz,loz,{},-17.83333333,26,Africa,,Lozi,1344,FALSE,FALSE
lu,,237,lu,khb,{},22,100.6666667,Eurasia,,Lü,1352,FALSE,FALSE
lua,,273,lua,nie,{},9.75,17.75,Africa,,Lua,1353,FALSE,FALSE
luangiua,,25,lga,ojv,{},-5.333333333,159.4166667,Papunesia,,Luangiua,1302,FALSE,FALSE
lucazi,,31,luc,lch,{},-14,20,Africa,,Lucazi,1354,FALSE,FALSE
luganda,,31,lda,lug,{},0.5,32.16666667,Africa,,Luganda,1288,FALSE,FALSE
lugbara,,93,lug,lgg,{},3.083333333,30.91666667,Africa,,Lugbara,1356,FALSE,FALSE
lughat alisharat allubnaniya,,23,lgh,,{},34,35.83333333,,,Lughat al-Isharat al-Lubnaniya,1304,FALSE,FALSE
luiseno,,175,lui,lui,{},33.33333333,-117.1666667,North America,,Luiseño,1357,FALSE,FALSE
lule,,391,lul,,{},-28,-64,South America,,Lule,1358,FALSE,FALSE
lummi,,197,lum,str,{},48.7,-122.6666667,North America,,Lummi,1359,FALSE,FALSE
lunda,,31,lbu,lun,{},-10.66666667,24,Africa,,Lunda,1285,FALSE,FALSE
lun dayeh,,119,lud,lnd,{},4,115.9166667,Papunesia,,Lun Dayeh,1355,FALSE,FALSE
lungchang,,188,lun,nst,{},27.5,96.41666667,Eurasia,,Lungchang,1360,FALSE,FALSE
luo,,18,luo,luo,{},-0.5,34.75,Africa,,Luo,1361,FALSE,FALSE
luri,,138,lur,lrc,{},33.5,48.5,Eurasia,,Luri,1362,FALSE,FALSE
lushootseed,,197,lus,lut,{},48,-122,North America,,Lushootseed,1363,FALSE,FALSE
lusi,,25,kkv,khl,{},-5.583333333,149.6666667,Papunesia,,Lusi,1098,FALSE,FALSE
luvale,,31,luv,lue,{},-12,22,Africa,,Luvale,1364,TRUE,TRUE
luwo,,18,jlu,lwo,{},8,28,Africa,,Luwo,976,FALSE,FALSE
luxemburgeois,,27,lux,ltz,{},49.83333333,6.166666667,Eurasia,,Luxemburgeois,1365,FALSE,FALSE
luyia,,31,luy,luy,{},0.416666667,34.5,Africa,,Luyia,1366,FALSE,FALSE
lyele,,159,lye,lee,{},12.5,-2.666666667,Africa,,Lyele,1367,FALSE,FALSE
ma,,107,ma,msj,{},3.5,28,Africa,,Ma,1368,FALSE,FALSE
maale,,267,mle,mdy,{},6,36.91666667,Africa,,Maale,1495,FALSE,FALSE
maanyan,,394,myn,mhy,{},-2,115,Papunesia,,Ma'anyan,1642,FALSE,FALSE
maasai,,18,maa,mas,{},-3,36,Africa,,Maasai,1369,FALSE,FALSE
maba,,392,mab,mde,{},13.75,20.83333333,Africa,,Maba,1370,FALSE,TRUE
maca,,193,mca,mca,{},-25,-57.5,South America,,Maca,1405,FALSE,FALSE
macaguan,,219,mcg,mbn,{},6.5,-71.33333333,South America,,Macaguán,1410,FALSE,FALSE
macedonian,,141,mcd,mkd,{},41.66666667,21.75,Eurasia,,Macedonian,1407,FALSE,FALSE
machiguenga,,179,mch,mcb,{},-12,-72.66666667,South America,,Machiguenga,1411,FALSE,FALSE
