ascii_name,description,genus_pk,id,iso_codes,jsondata,latitude,longitude,macroarea,markup_description,name,pk,samples_100,samples_200
italian genoa,,85,itg,lij,{},44.41666667,8.95,Eurasia,,Italian (Genoa),945,FALSE,FALSE
italian napolitanian,,85,itn,nap,{},40.91666667,14.25,Eurasia,,Italian (Napolitanian),946,FALSE,FALSE
italian turinese,,85,itu,pms,{},45,7.666666667,Eurasia,,Italian (Turinese),948,FALSE,FALSE
itawis,,139,itw,itv,{},17.75,121.5,Papunesia,,Itawis,949,FALSE,FALSE
itelmen,,308,ite,itl,{},57,157.5,Eurasia,,Itelmen,944,FALSE,FALSE
itonama,,309,ito,ito,{},-12.83333333,-64.33333333,South America,,Itonama,947,FALSE,FALSE
itzaj,,17,itz,itz,{},17,-89.83333333,North America,,Itzaj,950,FALSE,FALSE
ivatan,,310,iva,ivv,{},20.5,122,Papunesia,,Ivatan,951,FALSE,FALSE
iwaidja,,311,iwa,ibd,{},-11.5,132.6666667,Australia,,Iwaidja,952,FALSE,FALSE
iwam,,3,iwm,iwm,{},-4.333333333,142,Papunesia,,Iwam,953,FALSE,FALSE
iwoyo,,31,kwy,kwy,{},-5.5,12.25,Africa,,Iwoyo,1251,FALSE,FALSE
ixcatec,,181,ixc,ixc,{},17.83333333,-97.16666667,North America,,Ixcatec,954,FALSE,FALSE
ixil,,17,ixi,ixl,{},15.5,-91,North America,,Ixil,955,FALSE,FALSE
izhor,,256,izh,izh,{},59,29,Eurasia,,Izhor,956,FALSE,FALSE
izi,,300,izi,izz,{},6.333333333,8,Africa,,Izi,957,FALSE,FALSE
jabem,,25,jab,jae,{},-6.583333333,147.7833333,Papunesia,,Jabêm,958,FALSE,FALSE
jabuti,,315,jbt,jbt,{},-12.25,-62.25,South America,,Jabutí,966,FALSE,FALSE
jad,,56,jad,bod,{},30.83333333,79,Eurasia,,Jad,959,FALSE,FALSE
jahai,,312,jah,jhi,{},5.75,101.5,Eurasia,,Jahai,960,FALSE,FALSE
jakaltek,,17,jak,"jac, jai",{},15.66666667,-91.66666667,North America,,Jakaltek,961,TRUE,TRUE
jamaican creole,,34,jcr,jam,{},18.16666667,-77.25,North America,,Jamaican Creole,967,FALSE,FALSE
jamamadi,,146,jmm,jaa,{},-7.5,-67,South America,,Jamamadi,977,FALSE,FALSE
jaminjung,,313,jam,djd,{},-15.08333333,130.5,Australia,,Jaminjung,962,FALSE,FALSE
jamsay,,230,jms,djm,{},14.41666667,-2.5,Africa,,Jamsay,979,FALSE,FALSE
japanese,,319,jpn,jpn,{},37,140,Eurasia,,Japanese,983,TRUE,TRUE
japreria,,45,jpr,jru,{},10.5,-73,South America,,Japreria,984,FALSE,FALSE
jaqaru,,98,jaq,jqr,{},-13,-76,South America,,Jaqaru,963,FALSE,FALSE
jarawa in andamans,,320,jrw,anq,{},12,92.58333333,Eurasia,,Jarawa (in Andamans),986,FALSE,FALSE
jarawa in nigeria,,31,jar,jar,{},9.5,10.5,Africa,,Jarawa (in Nigeria),964,FALSE,FALSE
jarawara,,146,jwr,jaa,{},-7.5,-65.5,South America,,Jarawara,994,FALSE,FALSE
javanese,,314,jav,jav,{},-7,111,Papunesia,,Javanese,965,FALSE,FALSE
jebero,,194,jeb,jeb,{},-5.416666667,-76.5,South America,,Jebero,968,FALSE,FALSE
jeh,,157,jeh,jeh,{},15.16666667,107.8333333,Eurasia,,Jeh,969,FALSE,FALSE
jeli,,108,jel,,{},9.5,-5.666666667,Africa,,Jeli,970,FALSE,FALSE
jemez,,316,jem,tow,{},35.83333333,-107,North America,,Jemez,971,FALSE,FALSE
jiarong,,286,jia,jya,{},31.5,102,Eurasia,,Jiarong,972,FALSE,FALSE
jibbali,,4,jib,shv,{},17.5,55,Eurasia,,Jibbali,973,FALSE,FALSE
jingpho,,317,jng,kac,{},25.41666667,97,Eurasia,,Jingpho,980,FALSE,FALSE
jino,,20,jin,"jiu, jiy",{},22,101,Eurasia,,Jino,974,FALSE,FALSE
jivaro,,22,jiv,jiv,{},-2.5,-78,South America,,Jivaro,975,FALSE,FALSE
johari,,56,joh,,{},30.66666667,80,,,Johari,981,FALSE,FALSE
jomang,,318,jom,tlo,{},10.58333333,30.5,Africa,,Jomang,982,FALSE,FALSE
juang,,129,jun,jun,{},21.33333333,86,Eurasia,,Juang,991,FALSE,FALSE
jugli,,188,jug,nst,{},27.5,96.33333333,Eurasia,,Jugli,987,FALSE,FALSE
juhoan,,321,juh,ktz,{},-19,21,Africa,,Ju|'hoan,988,FALSE,TRUE
jukun,,135,juk,jbu,{},6.916666667,10.41666667,Africa,,Jukun,989,FALSE,FALSE
juma,,16,jum,jua,{},-7.5,-64,South America,,Júma,990,FALSE,FALSE
jur modo,,103,jmo,bex,{},6,30,Africa,,Jur Mödö,978,FALSE,FALSE
jurchen,,258,jur,juc,{},47,130,Eurasia,,Jurchen,992,FALSE,FALSE
juruna,,16,jrn,jur,{},-5,-54.5,South America,,Juruna,985,FALSE,FALSE
kabardian,,7,kab,kbd,{},43.5,43.5,Eurasia,,Kabardian,996,FALSE,FALSE
kabatei,,138,kbt,xkp,{},36.75,49.41666667,Eurasia,,Kabatei,1022,FALSE,FALSE
kabiye,,159,kby,kbp,{},9.666666667,1.166666667,Africa,,Kabiyé,1025,FALSE,FALSE
kabui,,33,kbi,nkf,{},24.83333333,94,Eurasia,,Kabui,1018,FALSE,FALSE
kabyle,,114,kbl,kab,{},36.5,5,Africa,,Kabyle,1019,FALSE,FALSE
kachari,,155,kac,xac,{},26.5,91,Eurasia,,Kachari,997,FALSE,FALSE
kadazan,,119,kdz,kzj,{},5.916666667,117.1666667,Papunesia,,Kadazan,1030,FALSE,FALSE
kadiweu,,334,kdw,kbc,{},-20,-57,South America,,Kadiwéu,1029,FALSE,FALSE
kadugli,,324,kad,xtc,{},11,29.66666667,Africa,,Kadugli,998,FALSE,FALSE
kagoma,,135,kgm,kdm,{},9.25,8.166666667,Africa,,Kagoma,1050,FALSE,FALSE
kagulu,,31,kgr,kki,{},-6.333333333,37,Africa,,Kagulu,1051,FALSE,FALSE
kaian,,327,kai,kct,{},-4.083333333,144.75,Papunesia,,Kaian,1001,FALSE,FALSE
kaili,,124,kli,lew,{},-1.166666667,120,Papunesia,,Kaili,1106,FALSE,FALSE
kaingang,,75,kng,kgp,{},-26,-52,South America,,Kaingang,1139,FALSE,FALSE
kairiru,,25,krr,kxa,{},-3.333333333,143.5833333,Papunesia,,Kairiru,1192,FALSE,FALSE
kaiwa,,16,kaw,kgk,{},-23,-55,South America,,Kaiwá,1014,FALSE,FALSE
kaki ae,,325,kae,tbd,{},-8,145.8333333,Papunesia,,Kaki Ae,999,FALSE,FALSE
kala lagaw ya,,35,kly,mwp,{},-10.11666667,142.1166667,Papunesia,,Kala Lagaw Ya,1118,FALSE,FALSE
kalam,,57,klq,kmh,{},-5.25,144.5833333,Papunesia,,Kalam,1112,FALSE,FALSE
kalami,,84,kal,gwc,{},35.5,72.5,Eurasia,,Kalami,1004,FALSE,FALSE
kalanga,,31,klz,kck,{},-20.5,27.5,Africa,,Kalanga,1119,FALSE,FALSE
kalapuya,,346,klp,kyl,{},44.5,-123,North America,,Kalapuya,1111,FALSE,FALSE
kalasha,,84,klh,kls,{},35,72,Eurasia,,Kalasha,1105,FALSE,FALSE
kalispel,,206,kls,fla,{},48,-117,North America,,Kalispel,1114,FALSE,FALSE
kalkatungu,,35,kgu,ktg,{},-21,139.5,Australia,,Kalkatungu,1053,FALSE,FALSE
kalmyk,,110,kmk,xal,{},44,83,Eurasia,,Kalmyk,1125,FALSE,FALSE
kalmyk issykkul,,110,kiq,xal,{},42.41666667,78.33333333,Eurasia,,Kalmyk (Issyk-Kul),1078,FALSE,FALSE
kaluli,,245,kll,bco,{},-6.5,142.75,Papunesia,,Kaluli,1108,FALSE,FALSE
kamaiura,,16,kma,kay,{},-12.08333333,-52.58333333,South America,,Kamaiurá,1120,FALSE,FALSE
kamanokafe,,28,kak,kbq,{},-6.25,145.6666667,Papunesia,,Kamano-Kafe,1003,FALSE,FALSE
kamasau,,351,kmz,kms,{},-3.916666667,143.6666667,Papunesia,,Kamasau,1134,FALSE,FALSE
kamass,,252,kms,xas,{},52,92,Eurasia,,Kamass,1130,FALSE,FALSE
kamba,,31,kba,kam,{},-1.5,38,Africa,,Kamba,1017,FALSE,FALSE
kambera,,49,kam,xbr,{},-9.833333333,120.1666667,Papunesia,,Kambera,1005,FALSE,FALSE
kambot,,330,kbo,kbx,{},-4.25,144.1333333,Papunesia,,Kambot,1020,FALSE,FALSE
kami,,31,kmi,kcu,{},-6.75,38,Africa,,Kami,1123,FALSE,FALSE
kamoro,,82,kmr,kgq,{},-4.333333333,136,Papunesia,,Kamoro,1129,FALSE,FALSE
kamu,,350,kmw,xmu,{},-13.58333333,130.8333333,Australia,,Kamu,1133,FALSE,FALSE
kana,,29,kan,ogo,{},4.75,7.416666667,Africa,,Kana,1006,FALSE,FALSE
kanakuru,,67,knk,kna,{},10,12,Africa,,Kanakuru,1141,FALSE,FALSE
kanashi,,56,xns,xns,{},32.08333333,77.25,Eurasia,,Kanashi,2548,FALSE,FALSE
kanembu,,331,kbu,kbl,{},14,15,Africa,,Kanembu,1023,FALSE,FALSE
kangiryuarmiut,,91,kgt,ikt,{},68.33333333,-133.75,North America,,Kangiryuarmiut,1052,FALSE,FALSE
kanjobal eastern,,17,kea,kjb,{},15.33333333,-91.66666667,North America,,Kanjobal (Eastern),1031,FALSE,FALSE
kanjobal western,,17,kwe,knj,{},15.83333333,-91.83333333,North America,,Kanjobal (Western),1243,FALSE,FALSE
kankanay,,139,kky,kne,{},16.75,120.5833333,Papunesia,,Kankanay,1100,FALSE,FALSE
kannada,,116,knd,kan,{},14,76,Eurasia,,Kannada,1138,TRUE,TRUE
kanoe,,355,kno,,{},-13.25,-61,South America,,Kanoê,1144,FALSE,FALSE
kanum badi,,353,knb,khd,{},-8.833333333,140.75,Papunesia,,Kanum (Bädi),1136,FALSE,FALSE
kanum ngkalmpw,,353,knp,kcd,{},-8.666666667,140.9166667,Papunesia,,Kanum (Ngkâlmpw),1145,FALSE,FALSE
kanuri,,331,knr,knc,{},12,13,Africa,,Kanuri,1147,FALSE,TRUE
kanyok,,31,kyo,kny,{},-7.333333333,23.58333333,Africa,,Kanyok,1260,FALSE,FALSE
kapampangan,,361,kpm,pam,{},15.33333333,120.5,Papunesia,,Kapampangan,1171,FALSE,FALSE
kapingamarangi,,25,kpn,kpg,{},1.05,154.75,Papunesia,,Kapingamarangi,1172,FALSE,FALSE
kara in central african republic,,103,kar,kah,{},10,23,Africa,,Kara (in Central African Republic),1010,FALSE,FALSE
kara in papua new guinea,,25,kra,leu,{},-2.833333333,151.1166667,Papunesia,,Kara (in Papua New Guinea),1176,FALSE,FALSE
karachaybalkar,,83,krc,krc,{},43.5,42,Eurasia,,Karachay-Balkar,1178,FALSE,FALSE
karadjeri,,117,krj,gbd,{},-19,122,Australia,,Karadjeri,1185,FALSE,FALSE
karaim,,83,krm,kdr,{},54.66666667,24.91666667,Eurasia,,Karaim,1188,FALSE,FALSE
karaja,,322,jva,kpj,{},-10,-50.33333333,South America,,Karajá,993,FALSE,FALSE
karakalpak,,83,kkp,kaa,{},43,60,Eurasia,,Karakalpak,1093,FALSE,FALSE
karanga,,31,krg,sna,{},-20,31,Africa,,Karanga,1182,FALSE,FALSE
karankawa,,342,kkw,zkk,{},28,-97,North America,,Karankawa,1099,FALSE,FALSE
karao,,139,kao,kyj,{},16.5,120.8333333,Papunesia,,Karao,1007,FALSE,FALSE
karata,,74,krt,kpt,{},42.58333333,46.33333333,Eurasia,,Karata,1193,FALSE,FALSE
karelian,,256,krl,krl,{},64,32,Eurasia,,Karelian,1187,FALSE,FALSE
karen bwe,,332,kbw,bwe,{},19.5,97,Eurasia,,Karen (Bwe),1024,FALSE,FALSE
karen pwo,,332,kpw,"kjp, pwo",{},13,99.16666667,Eurasia,,Karen (Pwo),1174,FALSE,FALSE
karen sgaw,,332,ksg,ksw,{},18,97,Eurasia,,Karen (Sgaw),1199,FALSE,FALSE
kariera,,117,vka,vka,{},-20.5,118.5,Australia,,Kariera,2460,FALSE,FALSE
karimojong,,18,kmj,kdj,{},3,34.16666667,Africa,,Karimojong,1124,FALSE,FALSE
karipuna panoan,,55,kdg,,{},-10,-65,South America,,Karipuna (Panoan),1028,FALSE,FALSE
karitiana,,352,kna,ktn,{},-9.5,-64,South America,,Karitiâna,1135,FALSE,FALSE
karkaryuri,,378,kyr,yuj,{},-3.75,141.0833333,Papunesia,,Karkar-Yuri,1263,FALSE,FALSE
karo arara,,323,kaa,arr,{},-10.33333333,-62,South America,,Karó (Arára),995,FALSE,FALSE
karok,,364,krk,kyh,{},41.66666667,-123,North America,,Karok,1186,TRUE,TRUE
kasem,,159,ksm,xsm,{},11.25,-1.25,Africa,,Kasem,1203,FALSE,FALSE
kashaya,,365,ksh,kju,{},38.66666667,-123.3333333,North America,,Kashaya,1200,FALSE,FALSE
kashmiri,,84,kas,kas,{},34,76,Eurasia,,Kashmiri,1011,FALSE,FALSE
kashubian,,141,ksu,csb,{},54,18,Eurasia,,Kashubian,1208,FALSE,FALSE
kasong,,366,ksn,,{},12.75,102.1166667,Eurasia,,Kasong,1204,FALSE,FALSE
kata kolok,,23,kkl,bqy,{},-8.25,115.1666667,Papunesia,,Kata Kolok,1090,FALSE,FALSE
katcha,,324,ktc,xtc,{},10.83333333,29.66666667,Africa,,Katcha,1211,FALSE,FALSE
kate,,145,kat,kmg,{},-6.5,147.75,Papunesia,,Kâte,1012,FALSE,FALSE
kathlamet,,196,ktm,,{},46.14,-123.4,North America,,Kathlamet,1217,FALSE,FALSE
kati in afghanistan,,370,ktz,bsh,{},35.5,70,Eurasia,,Kati (in Afghanistan),1224,FALSE,FALSE
kati in west papua indonesia,,368,kti,yon,{},-5.75,140.9166667,Papunesia,,"Kati (in West Papua, Indonesia)",1214,FALSE,FALSE
katla,,369,ktl,kcr,{},11.83333333,29.33333333,Africa,,Katla,1216,FALSE,FALSE
kato,,37,kto,ktw,{},39.66666667,-123.6666667,North America,,Kato,1219,FALSE,FALSE
katu,,167,ktu,"ktv, kuf",{},15.83333333,107.5833333,Eurasia,,Katu,1222,FALSE,FALSE
kaulong,,25,kau,pss,{},-6.166666667,149.6666667,Papunesia,,Kaulong,1013,FALSE,FALSE
kaure,,328,kaj,bpp,{},-3.416666667,140.0833333,Papunesia,,Kaure,1002,FALSE,FALSE
kaurna,,9,kaq,,{},-34.25,138.5,Australia,,Kaurna,1009,FALSE,FALSE
kawaiisu,,201,kws,xaw,{},36,-117.5,North America,,Kawaiisu,1249,FALSE,FALSE
kayabi,,16,kyz,kyz,{},-11,-55.5,South America,,Kayabí,1265,FALSE,FALSE
kayah li eastern,,332,kyl,eky,{},19,97.5,Eurasia,,Kayah Li (Eastern),1257,FALSE,TRUE
kayan baram,,119,kbr,kys,{},3.5,114.5,Papunesia,,Kayan (Baram),1021,FALSE,FALSE
kayapo,,75,kyp,txu,{},-9,-52,South America,,Kayapó,1261,FALSE,FALSE
kayardild,,329,kay,gyd,{},-17.05,139.5,Australia,,Kayardild,1015,TRUE,TRUE
kaytej,,9,kyt,gbb,{},-21,134,Australia,,Kaytej,1264,FALSE,FALSE
kazakh,,83,kaz,kaz,{},50,70,Eurasia,,Kazakh,1016,FALSE,FALSE
kedang,,49,ked,ksx,{},-8.25,123.75,Papunesia,,Kedang,1032,FALSE,FALSE
kefa,,2,kef,kbr,{},7.25,36.25,Africa,,Kefa,1033,FALSE,FALSE
kei,,49,kei,kei,{},-5.833333333,132.9166667,Papunesia,,Kei,1034,FALSE,FALSE
kekchi,,17,kek,kek,{},16,-89.83333333,North America,,K'ekchí,1035,FALSE,FALSE
kela apoze,,25,kap,kcl,{},-7.416666667,147.0833333,Papunesia,,Kela (Apoze),1008,FALSE,FALSE
kelabit,,119,klt,kzi,{},3.666666667,115.4166667,Papunesia,,Kelabit,1115,FALSE,FALSE
kele,,25,kel,sbc,{},-2.083333333,147.0833333,Papunesia,,Kele,1036,FALSE,FALSE
kemant,,95,kem,ahg,{},12.66666667,37.41666667,Africa,,Kemant,1037,FALSE,FALSE
kemtuik,,348,kmt,kmt,{},-2.666666667,140.3333333,Papunesia,,Kemtuik,1131,FALSE,FALSE
kenga,,103,ken,kyq,{},12,18,Africa,,Kenga,1038,FALSE,FALSE
kenyah uma lung,,119,keu,,{},3,115.8333333,,,Kenyah (Uma' Lung),1042,FALSE,FALSE
kenyan sign language,,23,ksl,xki,{},0,38,Africa,,Kenyan Sign Language,1202,FALSE,FALSE
kenyang,,31,kyg,ken,{},5.666666667,9.5,Africa,,Kenyang,1255,FALSE,FALSE
keo,,49,keo,xxk,{},-8.833333333,121.25,Papunesia,,Keo,1039,FALSE,FALSE
kera,,130,ker,ker,{},9.833333333,15.08333333,Africa,,Kera,1040,FALSE,TRUE
kerek,,51,krq,krk,{},62.25,175,Eurasia,,Kerek,1191,FALSE,FALSE
keresan santa ana,,21,ksa,kee,{},35.41666667,-106.6666667,North America,,Keresan (Santa Ana),1197,FALSE,FALSE
ket,,335,ket,ket,{},64,87,Eurasia,,Ket,1041,FALSE,TRUE
ketapang,,14,ktp,zlm,{},-1.866666667,110,Eurasia,,Ketapang,1220,FALSE,FALSE
kete,,31,kte,kcv,{},-7,22.83333333,Africa,,Kete,1212,FALSE,FALSE
ketengban,,247,ktn,xte,{},-4.5,140.5,Papunesia,,Ketengban,1218,FALSE,FALSE
kewa,,251,kew,"kew, kjs",{},-6.5,143.8333333,Papunesia,,Kewa,1043,TRUE,TRUE
khakas,,83,khk,kjh,{},53,90,Eurasia,,Khakas,1060,FALSE,FALSE
khalaj,,83,khl,klj,{},35,50,Eurasia,,Khalaj,1061,FALSE,FALSE
khaling,,88,khg,klr,{},27.5,86.66666667,Eurasia,,Khaling,1058,FALSE,FALSE
khalkha,,110,kha,khk,{},47,105,Eurasia,,Khalkha,1056,TRUE,TRUE
kham,,88,kmh,kgj,{},28.5,82.75,Eurasia,,Kham,1122,FALSE,FALSE
kham dege,,56,khd,khg,{},31.83333333,98.58333333,Eurasia,,Kham (Dege),1057,FALSE,FALSE
kham tibetan nangchen,,56,knz,khg,{},32.5,96.5,Eurasia,,Kham (Tibetan) (Nangchen),1150,FALSE,FALSE
khanty,,296,kty,kca,{},65,65,Eurasia,,Khanty,1223,FALSE,FALSE
kharia,,129,khr,khr,{},22.5,84.33333333,Eurasia,,Kharia,1065,FALSE,FALSE
khasi,,337,khs,kha,{},25.5,92,Eurasia,,Khasi,1066,FALSE,TRUE
khinalug,,32,khi,kjj,{},41.16666667,48.08333333,Eurasia,,Khinalug,1059,FALSE,FALSE
khmer,,336,khm,khm,{},12.5,105,Eurasia,,Khmer,1062,FALSE,TRUE
khmu,,349,kmu,kjg,{},21,102,Eurasia,,Khmu',1132,FALSE,TRUE
khowar,,84,khw,khw,{},36,72,Eurasia,,Khowar,1069,FALSE,FALSE
khumi,,33,khu,cnk,{},21.91666667,92.41666667,Eurasia,,Khumi,1067,FALSE,FALSE
khun,,237,khn,kkh,{},21,100,Eurasia,,Khün,1063,FALSE,FALSE
khwarshi,,74,khv,khv,{},42.25,46.16666667,Eurasia,,Khwarshi,1068,FALSE,FALSE
kickapoo,,13,kic,kic,{},42.25,-84,North America,,Kickapoo,1070,FALSE,FALSE
kikuyu,,31,kik,kik,{},-0.75,36.75,Africa,,Kikuyu,1073,FALSE,FALSE
kilba,,109,klb,hbb,{},10.33333333,13.16666667,Africa,,Kilba,1103,FALSE,FALSE
kilivila,,25,klv,kij,{},-8.5,151.0833333,Papunesia,,Kilivila,1116,FALSE,TRUE
kiliwa,,183,klw,klb,{},31.33333333,-115.6666667,North America,,Kiliwa,1117,FALSE,FALSE
kiluba,,31,kil,lub,{},-8,26,Africa,,Kiluba,1074,FALSE,FALSE
kimaghama,,340,kim,kig,{},-8,138.5,Papunesia,,Kimaghama,1075,FALSE,FALSE
kinga,,31,kga,zga,{},-9,34,Africa,,Kinga,1047,FALSE,FALSE
kinnauri,,56,knn,kfk,{},31.5,78,Eurasia,,Kinnauri,1143,FALSE,FALSE
kinyarwanda,,31,kin,kin,{},-2,30,Africa,,Kinyarwanda,1076,FALSE,FALSE
kiowa,,316,kio,kio,{},37,-99,North America,,Kiowa,1077,TRUE,TRUE
kipea,,363,kri,kzw,{},-10,-37,South America,,Kipea,1184,FALSE,FALSE
kire,,338,kie,geb,{},-4.25,144.75,Papunesia,,Kire,1071,FALSE,FALSE
kirghiz,,83,kgz,kir,{},42,75,Eurasia,,Kirghiz,1055,FALSE,FALSE
kirghiz fuyu,,83,kfy,kir,{},47.75,124.4166667,Eurasia,,Kirghiz (Fu-Yu),1046,FALSE,FALSE
kiribati,,25,krb,gil,{},1.333333333,173,Papunesia,,Kiribati,1177,FALSE,TRUE
kirikiri,,238,kkr,kiy,{},-3,137.1666667,Papunesia,,Kirikiri,1095,FALSE,FALSE
kirma,,159,kir,cme,{},10.25,-4.833333333,Africa,,Kirma,1079,FALSE,FALSE
kisar,,49,ksr,kje,{},-8.083333333,127.1166667,Papunesia,,Kisar,1206,FALSE,FALSE
kisi,,128,kis,"kqs, kss",{},8.833333333,-10.16666667,Africa,,Kisi,1080,FALSE,FALSE
kisi southern,,128,kss,kss,{},8.5,-10.25,Africa,,Kisi (Southern),1207,FALSE,FALSE
kitja,,339,kij,gia,{},-17.5,127.75,Australia,,Kitja,1072,FALSE,FALSE
kitsai,,44,kit,kii,{},31.83333333,-96.5,North America,,Kitsai,1081,FALSE,FALSE
kituba,,34,ktb,ktu,{},-5,17.5,Africa,,Kituba,1210,FALSE,FALSE
kiwai southern,,341,kiw,kjd,{},-8,143.5,Papunesia,,Kiwai (Southern),1083,FALSE,FALSE
klamath,,344,klm,kla,{},42.5,-121.5,North America,,Klamath,1109,FALSE,FALSE
klao,,41,kla,klu,{},4.75,-8.75,Africa,,Klao,1102,FALSE,FALSE
ko winye,,159,kow,kst,{},11.86666667,-2.916666667,Africa,,Ko (Winye),1167,FALSE,FALSE
koasati,,8,koa,cku,{},34.83333333,-85.16666667,North America,,Koasati,1151,TRUE,TRUE
kobon,,57,kob,kpw,{},-5.166666667,144.3333333,Papunesia,,Kobon,1152,FALSE,TRUE
kodava,,116,kod,kfa,{},12.16666667,76.83333333,Eurasia,,Kodava,1153,FALSE,FALSE
koegu,,140,koe,xwg,{},7,36.08333333,Africa,,Koegu,1154,FALSE,FALSE
koh lakka,,343,klk,xuo,{},8,15.5,Africa,,Koh (Lakka),1107,FALSE,FALSE
kohumono,,29,koh,bcs,{},6,8.116666667,Africa,,Kohumono,1155,FALSE,FALSE
koiali mountain,,101,kmo,kpx,{},-9,147.5,Papunesia,,Koiali (Mountain),1127,FALSE,FALSE
koiari,,101,koi,kbk,{},-9.5,147.3333333,Papunesia,,Koiari,1156,FALSE,FALSE
koita,,101,kta,kqi,{},-9.333333333,147.0833333,Papunesia,,Koita,1209,FALSE,FALSE
kokborok,,155,kok,trp,{},24.33333333,92.5,Eurasia,,Kokborok,1157,FALSE,FALSE
kokni,,84,kkz,kex,{},20.75,73.5,Eurasia,,Kokni,1101,FALSE,FALSE
kokota,,25,kkt,kkk,{},-8,159.1333333,Papunesia,,Kokota,1096,FALSE,FALSE
kola,,49,koo,kvv,{},-5.5,134.5,Papunesia,,Kola,1161,FALSE,FALSE
kolami,,271,kol,"kfb, nit",{},20,78.5,Eurasia,,Kolami,1158,FALSE,FALSE
kolana,,345,kln,kvw,{},-8.25,125.1166667,Papunesia,,Kolana,1110,FALSE,FALSE
koluri,,138,klr,shm,{},37,48,Eurasia,,Koluri,1113,FALSE,FALSE
kom,,31,kou,bkm,{},6.25,10.33333333,Africa,,Kom,1166,FALSE,FALSE
kombai,,38,kmb,"tyn, wng",{},-5.583333333,140,Papunesia,,Kombai,1121,FALSE,FALSE
kombio,,1,xbi,xbi,{},-3.5,142.75,Papunesia,,Kombio,2545,FALSE,FALSE
komering,,326,kag,kge,{},-3.166666667,104.9166667,Papunesia,,Komering,1000,FALSE,FALSE
komipermyak,,359,kop,koi,{},59.5,54.5,Eurasia,,Komi-Permyak,1162,FALSE,FALSE
komizyrian,,359,kzy,kpv,{},65,55,Eurasia,,Komi-Zyrian,1266,FALSE,FALSE
komo,,358,kom,xom,{},8.75,33.75,Africa,,Komo,1159,FALSE,FALSE
konda,,282,kda,kfc,{},19.5,83,Eurasia,,Konda,1027,FALSE,FALSE
kongo,,31,kon,kng,{},-5,15,Africa,,Kongo,1160,FALSE,TRUE
konjo,,87,kjo,kjc,{},-5.466666667,120.3333333,Papunesia,,Konjo,1087,FALSE,FALSE
konkani,,84,kkn,knn,{},15.25,74,Eurasia,,Konkani,1091,FALSE,FALSE
konkomba,,144,kkb,xon,{},10,0.083333333,Africa,,Konkomba,1089,FALSE,FALSE
konkow,,357,knw,mjd,{},39.5,-121.5,North America,,Konkow,1149,FALSE,FALSE
konni,,144,kni,kma,{},10.25,-1.583333333,Africa,,Konni,1140,FALSE,FALSE
konua,,356,knu,kyx,{},-5.833333333,154.8333333,Papunesia,,Konua,1148,FALSE,FALSE
konyagi,,168,kgi,cou,{},12.5,-13.25,Africa,,Konyagi,1048,FALSE,FALSE
koorete,,267,kjr,kqy,{},5.833333333,37.83333333,Africa,,Koorete,1088,FALSE,FALSE
korafe,,132,krf,kpr,{},-9.05,149.0833333,Papunesia,,Korafe,1181,FALSE,FALSE
korana,,70,krn,kqz,{},-29.5,20.5,Africa,,Korana,1189,FALSE,FALSE
koranko,,108,kko,knk,{},9.333333333,-11.25,Africa,,Koranko,1092,FALSE,FALSE
korean,,360,kor,kor,{},37.5,128,Eurasia,,Korean,1163,TRUE,TRUE
koreguaje,,150,kje,coe,{},1,-75.5,South America,,Koreguaje,1084,FALSE,FALSE
korku,,129,kku,kfq,{},22.5,78.5,Eurasia,,Korku,1097,FALSE,FALSE
koromfe,,144,kfe,kfz,{},14.25,-0.916666667,Africa,,Koromfe,1045,FALSE,TRUE
korowai,,38,krw,khe,{},-5.25,140,Papunesia,,Korowai,1194,FALSE,FALSE
koryak,,51,kry,kpy,{},61,167,Eurasia,,Koryak,1195,FALSE,FALSE
kosop,,367,ksp,kia,{},9.916666667,15.91666667,Africa,,Kosop,1205,FALSE,FALSE
kosraean,,25,kos,kos,{},5.3,163,Papunesia,,Kosraean,1164,FALSE,FALSE
kota,,116,kot,kfe,{},11.5,77.16666667,Eurasia,,Kota,1165,FALSE,FALSE
kotoko,,109,ktk,aal,{},11.33333333,15.33333333,Africa,,Kotoko,1215,FALSE,FALSE
kott,,335,ktt,,{},57,94,Eurasia,,Kott,1221,FALSE,FALSE
koya,,282,koy,kff,{},17.5,81.33333333,Eurasia,,Koya,1168,FALSE,FALSE
koyra chiini,,333,kch,khq,{},17,-3,Africa,,Koyra Chiini,1026,FALSE,FALSE
koyraboro senni,,333,kse,ses,{},16,0,Africa,,Koyraboro Senni,1198,TRUE,TRUE
koyukon,,37,kyn,koy,{},65,-155,North America,,Koyukon,1259,FALSE,FALSE
kpan,,135,kpa,kpk,{},7.583333333,10.16666667,Africa,,Kpan,1169,FALSE,FALSE
kpelle,,108,kpe,xpe,{},7,-10,Africa,,Kpelle,1170,FALSE,FALSE
kposo,,5,kpo,kpo,{},7.5,0.833333333,Africa,,Kposo,1173,FALSE,FALSE
kraho,,75,krh,xra,{},-8,-48,South America,,Krahô,1183,FALSE,FALSE
krenak,,362,kqq,kqq,{},-15.5,-41,South America,,Krenak,1175,FALSE,FALSE
kresh,,42,kre,krs,{},8.5,24.5,Africa,,Kresh,1180,FALSE,FALSE
